State,Year_Built,Square_Footage,CLUE_Loss_Count,Credit_Score,Construction_Type,Protection_Class,AOI,Deductible,Territory,Roof_Age_Applicant,Fire_Alarm,Burglar_Alarm,Roof_Vulnerability_Satellite,Wildfire_Exposure_Daily,Water_Loss_Recency_Months,RCV_Appraised,Fire_Hydrant_Distance,Tree_Canopy_Density,Crime_Severity_Index,Pluvial_Flood_Depth,Building_Code_Compliance,Slope_Steepness,Attic_Ventilation,Hail_Frequency,Soil_Liquefaction_Risk,Dwelling_Age,RCV_Overstatement,Credit_Score_Suppressed,Risk_Tier,Expected_Pure_Premium,Claim_Count,Claim_Amount
NY,1984,2522.0,0,735.0,Fire Resistive,2,267816.0,5000,Urban,28.0,True,False,16.1,0.5,31.0,233466.0,2.935,6.1,61.4,4.4,75.0,1.3,Good,1.0,Moderate,42,34350.0,False,Low,993.43,0,0.0
MA,2011,2025.0,1,700.0,Frame,10,470821.0,2000,Urban,31.0,False,False,21.1,1.1,7.0,408629.0,0.089,78.2,57.4,3.4,41.0,29.8,Good,1.0,High,15,62192.0,True,Very High,4019.2,1,5501.13
CO,1961,1259.0,0,759.0,Frame,9,505819.0,1000,Rural,18.0,False,True,7.4,37.2,14.0,558811.0,0.615,69.1,40.0,0.2,76.0,31.5,Poor,4.0,Low,65,0.0,False,High,2499.97,1,2969.16
CA,1981,2756.0,1,700.0,Masonry,7,661365.0,1000,Suburban,40.0,True,False,27.9,45.1,1.0,711228.0,0.29,34.5,86.6,0.0,45.0,15.8,Good,0.0,Moderate,45,0.0,True,Very High,8470.36,3,37454.08
OK,1995,1984.0,0,575.0,Frame,4,551664.0,1000,Suburban,0.0,True,False,2.2,15.7,54.0,513695.0,0.061,79.0,69.0,12.1,83.0,15.3,Good,9.0,Moderate,31,37969.0,False,Moderate,1322.35,0,0.0
MA,1953,2032.0,2,700.0,Frame,10,470151.0,1000,Urban,4.0,True,True,4.0,8.8,1.0,487437.0,0.214,29.8,77.7,0.0,70.0,17.2,Good,1.0,Low,73,0.0,True,Moderate,1789.68,3,8004.24
FL,2017,3421.0,1,707.0,Masonry,3,407568.0,1000,Suburban,40.0,False,False,23.8,23.5,10.0,428502.0,1.689,58.4,78.5,38.4,57.0,15.6,Fair,0.0,Low,9,0.0,False,Very High,6912.32,2,11428.53
TX,2023,2253.0,1,663.0,Frame,5,470407.0,2000,Suburban,5.0,False,False,1.5,8.7,12.0,524713.0,0.075,22.0,63.5,22.3,43.0,20.8,Good,11.0,Low,3,0.0,False,High,3233.62,1,595.42
MA,2004,1915.0,0,700.0,Frame,5,1072083.0,2000,Suburban,33.0,False,True,22.9,0.5,37.0,1182774.0,0.223,7.6,65.6,2.9,69.0,22.8,Good,0.0,Low,22,0.0,True,Very High,4442.96,0,0.0
CA,2002,1882.0,0,700.0,Frame,2,281551.0,1000,Suburban,1.0,False,True,0.0,46.3,4.0,314605.0,0.835,11.1,52.3,3.9,50.0,3.7,Fair,0.0,Low,24,0.0,True,Moderate,1008.78,0,0.0
MA,1965,2555.0,0,700.0,Masonry,2,295842.0,500,Rural,22.0,True,False,13.6,0.5,16.0,256539.0,0.077,68.6,18.6,0.0,58.0,27.6,Good,2.0,Low,61,39303.0,True,Moderate,1049.44,0,0.0
MA,1963,1749.0,0,700.0,Frame,7,527875.0,2000,Urban,39.0,False,True,23.7,0.5,66.0,463414.0,1.214,12.5,26.8,6.4,93.0,10.6,Fair,1.0,Low,63,64461.0,True,Very High,3530.92,1,1475.01
WA,1967,2481.0,0,664.0,Masonry,3,261934.0,1000,Urban,37.0,True,True,22.2,34.6,85.0,280918.0,0.037,36.7,18.0,7.1,87.0,9.6,Good,0.0,Moderate,59,0.0,False,High,2898.14,0,0.0
CA,1959,2806.0,1,700.0,Frame,8,250582.0,2000,Rural,26.0,True,True,17.6,42.1,5.0,243517.0,0.615,31.3,67.1,2.4,78.0,14.6,Good,0.0,Low,67,7065.0,True,High,2772.14,1,2231.17
CA,1991,2151.0,0,700.0,Frame,5,1418358.0,1000,Rural,7.0,False,False,5.4,39.3,15.0,1461517.0,0.75,30.1,65.7,13.1,87.0,31.6,Fair,0.0,Low,35,0.0,True,High,3086.2,2,1467.7
WA,2020,2743.0,1,601.0,Masonry,10,510418.0,1000,Suburban,25.0,False,False,13.5,26.3,44.0,562390.0,0.066,37.7,34.6,2.5,58.0,5.9,Good,0.0,Moderate,6,0.0,False,High,2417.94,0,0.0
NY,2000,2162.0,0,747.0,Frame,3,600270.0,500,Suburban,1.0,False,False,0.0,1.8,6.0,522001.0,1.075,10.1,57.0,3.4,97.0,5.7,Good,1.0,Low,26,78269.0,False,Low,992.8,0,0.0
FL,2015,1822.0,0,590.0,Frame,4,452738.0,2000,Rural,13.0,False,False,9.0,10.2,9.0,476689.0,0.167,74.0,12.9,10.7,89.0,12.2,Good,1.0,Low,11,0.0,False,Moderate,1085.33,0,0.0
CO,2022,1284.0,1,702.0,Fire Resistive,3,713170.0,500,Urban,29.0,True,False,19.5,65.4,120.0,638629.0,0.625,47.5,45.1,8.7,53.0,32.8,Good,5.0,High,4,74541.0,False,Very High,8904.97,1,6773.14
CA,1999,2351.0,0,700.0,Frame,4,541906.0,2000,Rural,26.0,True,True,16.1,54.9,22.0,471898.0,0.296,25.5,57.7,6.1,47.0,15.2,Fair,1.0,Moderate,27,70008.0,True,Very High,4022.9,2,6428.23
OK,1957,2363.0,0,650.0,Masonry,5,305815.0,1000,Urban,2.0,False,False,3.5,1.3,42.0,322362.0,1.482,75.1,75.9,6.8,79.0,6.4,Fair,2.0,High,69,0.0,False,Low,780.39,0,0.0
GA,2018,2740.0,1,675.0,Masonry,8,574032.0,2000,Suburban,38.0,False,True,22.8,16.6,15.0,532525.0,0.113,46.6,41.7,0.0,50.0,2.1,Fair,1.0,Moderate,8,41507.0,False,Very High,4461.0,0,0.0
LA,1990,2687.0,0,713.0,Frame,8,356650.0,1000,Rural,11.0,True,False,10.1,5.9,48.0,311776.0,0.284,37.6,49.2,2.4,97.0,0.4,Good,2.0,Low,36,44874.0,False,Low,700.51,0,0.0
NY,1990,3337.0,0,654.0,Frame,2,409045.0,2000,Urban,19.0,False,True,17.5,0.5,13.0,452111.0,0.248,69.2,77.4,0.0,84.0,31.1,Good,3.0,Low,36,0.0,False,Moderate,1496.36,0,0.0
GA,2023,1880.0,1,732.0,Frame,5,360971.0,2000,Suburban,21.0,False,False,13.8,8.2,80.0,379408.0,0.18,27.7,66.1,3.4,98.0,30.9,Good,4.0,Low,3,0.0,False,Moderate,1627.25,1,1973.73
LA,2000,2396.0,0,673.0,Frame,2,233519.0,1000,Rural,38.0,False,False,27.7,2.8,34.0,242735.0,0.343,79.8,30.7,0.1,71.0,23.8,Fair,1.0,High,26,0.0,False,Moderate,1991.86,1,1219.4
CA,1958,1822.0,0,700.0,Frame,10,651871.0,500,Suburban,5.0,True,False,2.2,52.2,12.0,674537.0,0.953,7.6,44.4,1.1,69.0,27.4,Fair,2.0,Low,68,0.0,True,High,2276.41,1,2007.33
LA,2006,2712.0,0,590.0,Frame,1,250571.0,1000,Urban,5.0,True,False,4.7,0.5,20.0,275596.0,0.493,13.3,89.3,0.0,77.0,8.9,Fair,2.0,High,20,0.0,False,Low,745.08,0,0.0
CA,2021,1690.0,0,700.0,Frame,1,487367.0,1000,Suburban,11.0,True,True,5.2,62.1,13.0,446574.0,0.227,47.3,10.5,0.9,78.0,12.5,Good,0.0,Low,5,40793.0,True,Moderate,1435.51,0,0.0
FL,1967,2703.0,0,759.0,Frame,3,166032.0,2000,Rural,22.0,False,False,15.0,14.7,32.0,160542.0,0.053,68.5,23.5,14.7,90.0,31.4,Poor,0.0,Low,59,5490.0,False,Low,850.41,0,0.0
OK,1984,1795.0,3,802.0,Fire Resistive,6,752565.0,1000,Urban,13.0,False,True,6.8,5.4,65.0,720188.0,1.315,16.0,28.0,0.0,98.0,23.8,Poor,8.0,Low,42,32377.0,False,High,2841.07,0,0.0
TX,1957,2622.0,0,651.0,Masonry,6,500072.0,5000,Urban,5.0,True,True,2.3,7.0,4.0,540204.0,0.097,68.8,42.1,3.3,96.0,16.6,Good,6.0,Moderate,69,0.0,False,Moderate,1194.07,0,0.0
CA,2003,2864.0,0,700.0,Frame,5,429309.0,5000,Suburban,1.0,True,False,0.9,39.9,1.0,386045.0,0.67,84.5,49.1,3.2,41.0,8.3,Poor,1.0,Low,23,43264.0,True,Moderate,1211.59,0,0.0
OK,1960,1345.0,3,610.0,Frame,8,468357.0,500,Urban,1.0,True,True,0.0,19.2,39.0,447561.0,0.671,15.4,53.0,0.0,98.0,3.7,Poor,6.0,High,66,20796.0,False,High,2043.51,1,5623.36
FL,1981,1459.0,3,724.0,Frame,2,548951.0,1000,Suburban,20.0,True,True,6.9,13.5,120.0,616572.0,0.085,14.0,27.1,9.2,70.0,26.6,Good,2.0,High,45,0.0,False,Moderate,1982.85,0,0.0
CO,1998,2329.0,0,646.0,Frame,3,610648.0,1000,Suburban,21.0,True,True,14.0,55.0,78.0,592864.0,0.489,54.1,27.4,11.5,85.0,1.0,Good,3.0,Low,28,17784.0,False,High,3175.27,3,13868.29
TX,2012,2271.0,0,611.0,Frame,1,688536.0,2000,Rural,26.0,True,True,17.4,11.7,48.0,684302.0,0.15,6.6,26.0,3.2,62.0,4.6,Good,5.0,Low,14,4234.0,False,High,2660.88,2,9388.39
LA,1973,2039.0,0,648.0,Masonry,6,800041.0,1000,Suburban,33.0,True,False,23.7,15.1,72.0,823458.0,0.182,67.8,40.4,12.1,83.0,5.8,Good,1.0,Low,53,0.0,False,Very High,3568.76,0,0.0
WA,2017,1938.0,0,732.0,Frame,1,1134477.0,1000,Urban,1.0,True,False,0.1,42.1,24.0,1222290.0,0.44,23.3,11.4,15.3,74.0,8.5,Good,1.0,Moderate,9,0.0,False,High,2180.41,0,0.0
CA,1951,1730.0,0,700.0,Frame,8,525430.0,5000,Suburban,28.0,True,False,20.6,58.0,26.0,540862.0,0.02,13.1,57.7,15.1,80.0,12.5,Fair,0.0,Moderate,75,0.0,True,Very High,5593.04,3,13120.14
MA,1962,2382.0,1,700.0,Masonry,8,345870.0,500,Rural,18.0,True,True,12.8,11.9,68.0,322785.0,0.536,28.2,26.3,0.4,48.0,9.6,Good,1.0,Low,64,23085.0,True,Moderate,1729.5,0,0.0
TX,1958,1670.0,0,581.0,Frame,8,495745.0,2000,Rural,15.0,False,True,12.3,10.0,22.0,459523.0,0.074,59.6,75.5,0.0,60.0,7.2,Fair,4.0,Low,68,36222.0,False,High,2045.69,1,1237.91
FL,2005,2401.0,0,772.0,Fire Resistive,6,171994.0,2000,Urban,10.0,False,True,3.9,8.9,2.0,180259.0,0.533,81.2,79.9,43.6,93.0,30.7,Fair,1.0,Moderate,21,0.0,False,Moderate,1545.75,1,2029.75
FL,1976,1884.0,0,708.0,Frame,10,270838.0,1000,Rural,38.0,True,True,19.3,0.9,106.0,270674.0,0.075,74.4,14.5,16.9,92.0,20.6,Poor,0.0,Low,50,164.0,False,High,2296.37,0,0.0
TX,1951,1968.0,0,762.0,Masonry,7,528284.0,500,Urban,14.0,True,True,6.3,6.0,12.0,471338.0,1.75,25.8,13.5,11.6,96.0,25.9,Good,3.0,Low,75,56946.0,False,Moderate,1463.6,0,0.0
CA,2008,2869.0,0,700.0,Frame,9,375723.0,2000,Urban,24.0,True,False,13.6,49.4,12.0,397744.0,3.902,75.7,59.0,4.7,60.0,1.1,Fair,0.0,Low,18,0.0,True,High,2055.1,0,0.0
MA,1970,2725.0,3,700.0,Frame,3,617012.0,1000,Urban,32.0,False,False,18.0,6.0,6.0,654657.0,0.989,68.2,51.6,0.8,87.0,11.3,Poor,2.0,Moderate,56,0.0,True,Very High,5366.86,1,1131.46
MA,2000,1652.0,0,700.0,Frame,3,443369.0,1000,Suburban,30.0,False,False,19.1,9.4,19.0,378762.0,0.623,77.3,83.9,5.0,82.0,6.5,Good,0.0,Low,26,64607.0,True,Moderate,1561.65,0,0.0
GA,1990,1720.0,1,740.0,Frame,6,505025.0,1000,Suburban,21.0,True,False,17.1,9.6,2.0,545975.0,0.839,28.0,22.3,6.0,40.0,12.0,Good,1.0,Low,36,0.0,False,High,2749.94,2,5427.3
GA,1958,2628.0,0,735.0,Frame,8,405354.0,5000,Urban,4.0,True,True,0.3,3.9,7.0,351630.0,0.455,56.5,21.5,3.7,94.0,4.4,Poor,0.0,Low,68,53724.0,False,Low,843.58,0,0.0
NY,1994,1411.0,1,675.0,Masonry,4,579574.0,2000,Urban,8.0,True,False,5.7,31.7,34.0,560526.0,0.164,50.2,35.0,2.6,65.0,13.6,Poor,0.0,Moderate,32,19048.0,False,Moderate,1288.21,0,0.0
CA,2013,3000.0,0,700.0,Frame,5,370448.0,2000,Suburban,15.0,True,True,5.6,43.2,24.0,324918.0,0.875,16.1,69.9,2.0,72.0,1.3,Good,1.0,Low,13,45530.0,True,Moderate,1079.62,0,0.0
CA,1977,2274.0,0,700.0,Masonry,10,262155.0,2000,Suburban,1.0,True,False,0.1,50.4,16.0,284729.0,0.114,67.7,61.8,7.9,43.0,16.6,Poor,0.0,Low,49,0.0,True,Moderate,1156.87,0,0.0
CO,2011,1882.0,0,620.0,Masonry,7,760696.0,2000,Urban,22.0,False,False,14.6,35.1,84.0,840267.0,0.065,33.6,86.6,1.5,52.0,2.2,Fair,5.0,Low,15,0.0,False,High,3042.08,2,3422.38
WA,1970,2206.0,1,726.0,Fire Resistive,1,609666.0,1000,Urban,40.0,False,True,26.4,27.0,26.0,689053.0,0.606,21.3,56.8,0.0,93.0,30.1,Fair,0.0,Low,56,0.0,False,Very High,4051.11,4,13949.24
TX,1970,2949.0,1,745.0,Frame,1,612521.0,1000,Rural,17.0,False,True,10.6,4.1,3.0,624791.0,0.283,33.4,42.0,0.0,55.0,11.4,Good,4.0,Moderate,56,0.0,False,High,2149.2,0,0.0
TX,1962,1028.0,0,759.0,Frame,10,1073618.0,1000,Urban,8.0,True,True,4.9,21.2,43.0,1222361.0,1.026,26.0,66.8,5.2,84.0,26.2,Fair,9.0,Moderate,64,0.0,False,High,2694.59,0,0.0
NY,1965,2764.0,0,587.0,Masonry,8,286301.0,2000,Urban,20.0,False,True,12.3,0.5,43.0,293742.0,0.998,20.5,84.3,0.5,54.0,19.7,Poor,2.0,Low,61,0.0,False,Moderate,1315.77,0,0.0
WA,1967,2857.0,0,768.0,Masonry,10,725810.0,2000,Rural,3.0,False,True,1.2,38.5,5.0,717761.0,1.036,26.8,31.2,5.7,45.0,3.7,Poor,0.0,Low,59,8049.0,False,Moderate,1997.49,0,0.0
NY,1998,2024.0,1,795.0,Frame,9,524619.0,2000,Rural,39.0,True,False,22.0,0.5,16.0,594743.0,1.973,64.6,29.9,3.8,63.0,20.6,Good,1.0,Moderate,28,0.0,False,Very High,3590.14,1,3053.18
LA,1959,2161.0,0,724.0,Frame,10,234577.0,2000,Urban,15.0,True,False,5.1,10.4,27.0,268442.0,0.965,28.6,18.1,9.2,86.0,1.8,Good,4.0,Moderate,67,0.0,False,Low,846.99,0,0.0
NY,1990,2275.0,0,502.0,Frame,6,534959.0,1000,Urban,36.0,False,False,21.0,20.3,26.0,520947.0,0.116,26.2,51.8,2.2,87.0,7.4,Good,2.0,High,36,14012.0,False,Very High,3505.2,0,0.0
FL,1969,2603.0,0,725.0,Fire Resistive,9,640206.0,5000,Urban,39.0,True,False,25.1,0.7,97.0,604689.0,0.482,75.1,62.4,8.9,97.0,24.9,Fair,3.0,High,57,35517.0,False,High,3201.8,1,2281.24
NY,1960,1799.0,0,668.0,Masonry,3,297941.0,1000,Urban,30.0,True,False,20.8,21.1,3.0,287973.0,0.073,71.5,83.9,0.1,65.0,7.4,Good,1.0,Low,66,9968.0,False,High,2906.39,0,0.0
MA,2010,2192.0,1,700.0,Fire Resistive,4,372797.0,5000,Suburban,20.0,False,False,12.0,7.8,119.0,422174.0,0.882,29.2,48.1,0.9,96.0,2.0,Good,0.0,Low,16,0.0,True,Moderate,1164.38,0,0.0
MA,1989,2145.0,0,700.0,Frame,6,399625.0,500,Urban,31.0,False,True,19.7,0.5,77.0,396160.0,0.384,10.6,22.4,4.6,90.0,34.2,Good,0.0,High,37,3465.0,True,High,2698.32,0,0.0
NY,1971,2573.0,0,776.0,Frame,9,310666.0,2000,Urban,2.0,True,True,1.3,24.4,27.0,269212.0,0.142,7.1,77.3,6.7,42.0,7.2,Good,0.0,Moderate,55,41454.0,False,Low,781.85,0,0.0
TX,1997,3671.0,0,688.0,Masonry,2,696595.0,5000,Urban,30.0,False,False,18.8,5.3,77.0,649784.0,0.767,20.3,19.9,0.8,53.0,29.1,Fair,4.0,Low,29,46811.0,False,High,2326.34,0,0.0
CA,2017,1796.0,0,700.0,Masonry,3,979937.0,2000,Urban,26.0,False,True,14.5,48.3,19.0,862900.0,0.13,37.9,53.9,1.4,61.0,27.8,Fair,0.0,High,9,117037.0,True,High,3386.78,1,903.11
CA,1970,2243.0,0,700.0,Frame,4,380952.0,500,Suburban,35.0,True,False,21.0,46.4,43.0,357663.0,0.497,40.3,83.0,0.7,45.0,4.2,Poor,1.0,Low,56,23289.0,True,Very High,4387.62,1,1559.43
CA,1968,1782.0,0,700.0,Frame,4,444758.0,1000,Suburban,28.0,True,False,21.3,58.6,56.0,428512.0,1.722,31.6,16.1,18.9,94.0,7.7,Fair,1.0,Low,58,16246.0,True,Very High,4509.13,1,8781.62
TX,2000,1931.0,0,786.0,Frame,7,542024.0,2000,Urban,28.0,True,True,17.3,27.7,120.0,602360.0,0.87,58.8,83.2,5.0,88.0,32.9,Good,4.0,Moderate,26,0.0,False,High,2346.48,1,2707.94
LA,1986,1608.0,1,726.0,Masonry,10,787928.0,500,Rural,1.0,True,True,0.0,0.5,51.0,899838.0,1.329,8.3,63.4,15.4,96.0,2.0,Poor,1.0,Low,40,0.0,False,Moderate,1625.25,1,2669.96
MA,1999,1358.0,2,700.0,Frame,6,240537.0,5000,Rural,39.0,True,True,21.1,7.3,37.0,270992.0,0.108,23.8,50.8,3.4,72.0,20.1,Fair,1.0,Moderate,27,0.0,True,High,2340.82,0,0.0
LA,1962,2851.0,1,720.0,Frame,3,524125.0,1000,Suburban,0.0,True,True,0.0,0.5,37.0,594867.0,0.401,5.1,57.6,19.9,99.0,7.6,Fair,2.0,Low,64,0.0,False,Moderate,1674.08,1,2515.53
LA,2019,2396.0,0,762.0,Masonry,2,351695.0,2000,Urban,9.0,True,False,6.9,10.0,98.0,381346.0,0.262,82.2,73.1,60.0,99.0,12.6,Fair,3.0,Low,7,0.0,False,High,2047.66,0,0.0
GA,1951,2251.0,0,766.0,Masonry,4,476837.0,1000,Urban,11.0,True,False,6.1,7.2,29.0,456655.0,1.076,27.2,14.1,13.6,45.0,8.1,Poor,0.0,Low,75,20182.0,False,Moderate,1067.32,0,0.0
GA,1970,1719.0,0,620.0,Frame,1,445546.0,500,Urban,15.0,True,False,3.8,1.4,54.0,384255.0,0.112,54.6,29.4,5.3,81.0,18.6,Good,3.0,Low,56,61291.0,False,Low,928.7,0,0.0
TX,1996,2159.0,0,787.0,Masonry,8,672309.0,500,Rural,20.0,True,False,14.9,23.9,49.0,617248.0,0.667,58.9,48.4,3.6,48.0,20.6,Fair,5.0,Moderate,30,55061.0,False,High,3112.31,1,1242.22
TX,1988,1564.0,0,782.0,Frame,2,549894.0,5000,Suburban,14.0,False,True,8.6,3.2,4.0,472993.0,0.72,28.5,51.6,23.3,94.0,23.3,Fair,6.0,Low,38,76901.0,False,Moderate,1375.73,0,0.0
TX,1974,2185.0,1,628.0,Frame,8,389454.0,5000,Suburban,38.0,True,True,23.7,8.5,8.0,429020.0,0.794,20.1,76.7,9.5,42.0,33.6,Fair,5.0,Moderate,52,0.0,False,Very High,4730.26,2,8296.88
WA,2022,2384.0,1,630.0,Fire Resistive,6,425846.0,5000,Urban,33.0,True,True,21.3,38.6,8.0,420714.0,0.59,16.3,26.4,0.0,49.0,4.2,Good,0.0,High,4,5132.0,False,Very High,5249.79,2,13946.54
CA,1975,1902.0,0,700.0,Frame,4,581037.0,2000,Rural,24.0,False,False,9.6,52.3,53.0,648236.0,0.071,70.7,46.3,2.7,85.0,12.1,Fair,2.0,Moderate,51,0.0,True,High,2767.78,1,3711.07
FL,2000,1784.0,0,559.0,Frame,7,310551.0,5000,Rural,17.0,True,False,10.7,14.6,2.0,314126.0,0.775,77.1,48.6,0.8,49.0,27.0,Good,1.0,Moderate,26,0.0,False,Moderate,1747.97,0,0.0
CO,1980,1929.0,1,680.0,Frame,9,692841.0,1000,Rural,32.0,True,False,24.9,39.2,53.0,671287.0,0.206,19.5,11.2,2.7,66.0,13.2,Fair,3.0,Low,46,21554.0,False,Very High,6236.35,4,15149.31
OK,1982,2648.0,0,632.0,Frame,6,228261.0,5000,Urban,6.0,False,True,2.3,0.5,30.0,261697.0,2.785,13.3,62.6,2.7,49.0,28.9,Fair,6.0,Moderate,44,0.0,False,Moderate,1154.73,1,3135.52
OK,2007,2311.0,0,614.0,Masonry,6,1366363.0,2000,Urban,27.0,True,False,18.6,15.2,12.0,1226222.0,1.299,45.7,70.5,0.0,78.0,0.7,Fair,9.0,Low,19,140141.0,False,Very High,3823.12,2,7437.82
MA,1976,1316.0,2,700.0,Frame,1,927109.0,500,Urban,8.0,True,False,2.1,14.0,35.0,844899.0,0.11,34.6,79.1,2.0,77.0,10.6,Good,1.0,Low,50,82210.0,True,Moderate,1563.37,0,0.0
CO,1979,2598.0,0,730.0,Masonry,7,501287.0,2000,Suburban,36.0,True,True,23.7,44.2,11.0,550858.0,0.145,72.9,71.3,0.0,95.0,12.5,Poor,6.0,Low,47,0.0,False,Very High,6159.27,1,6657.49
WA,2007,2499.0,0,682.0,Frame,10,601930.0,2000,Suburban,22.0,True,False,14.7,32.0,27.0,561713.0,1.286,37.0,34.6,0.4,100.0,20.4,Good,0.0,Low,19,40217.0,False,High,3321.35,0,0.0
CA,1956,2303.0,0,700.0,Frame,9,405527.0,2000,Suburban,35.0,True,True,24.2,50.4,36.0,402830.0,0.053,67.4,76.8,6.9,87.0,11.4,Good,1.0,Moderate,70,2697.0,True,Very High,4352.71,1,2189.83
WA,1981,3105.0,0,645.0,Masonry,4,444477.0,1000,Suburban,16.0,False,False,7.7,52.7,101.0,505233.0,0.203,10.2,10.3,7.0,84.0,23.7,Good,0.0,Moderate,45,0.0,False,Moderate,1502.28,0,0.0
OK,1970,2213.0,0,720.0,Frame,5,574193.0,1000,Suburban,1.0,False,False,5.0,9.1,79.0,573389.0,0.362,58.5,81.6,14.4,93.0,32.0,Good,4.0,Low,56,804.0,False,Moderate,1906.63,0,0.0
TX,1985,2437.0,1,646.0,Masonry,9,445969.0,500,Rural,12.0,False,False,10.4,0.5,22.0,451267.0,0.529,28.5,89.4,7.2,60.0,6.6,Good,4.0,Low,41,0.0,False,Moderate,1564.33,1,3328.58
GA,1992,2458.0,0,683.0,Masonry,2,390111.0,2000,Suburban,13.0,False,True,8.4,0.5,15.0,340279.0,0.052,20.5,24.1,0.0,62.0,13.1,Fair,4.0,Moderate,34,49832.0,False,Moderate,1103.53,0,0.0
GA,1981,2683.0,0,850.0,Fire Resistive,2,692106.0,5000,Suburban,35.0,False,True,19.6,22.4,90.0,690963.0,0.109,83.5,67.8,1.3,55.0,28.4,Fair,2.0,Low,45,1143.0,False,High,2484.49,0,0.0
WA,2023,2077.0,0,753.0,Frame,9,423804.0,2000,Urban,9.0,False,False,6.6,37.2,21.0,479348.0,0.516,74.5,63.8,14.7,64.0,1.9,Poor,1.0,Low,3,0.0,False,Moderate,1185.6,0,0.0
WA,2017,1845.0,1,709.0,Frame,3,491921.0,2000,Suburban,33.0,False,True,18.8,14.1,120.0,498603.0,0.552,5.7,40.6,12.0,85.0,12.0,Poor,1.0,High,9,0.0,False,High,3448.42,4,7312.79
FL,1960,2735.0,0,751.0,Frame,6,439173.0,1000,Rural,0.0,True,False,0.0,3.5,25.0,417980.0,0.246,16.7,71.0,19.7,85.0,8.7,Fair,0.0,High,66,21193.0,False,Low,707.6,1,1121.46
TX,1997,2707.0,0,759.0,Frame,7,488669.0,1000,Urban,10.0,True,False,0.0,11.0,44.0,513324.0,0.404,36.8,71.5,18.7,79.0,18.6,Good,5.0,Moderate,29,0.0,False,Moderate,1019.66,0,0.0
TX,1973,2901.0,0,671.0,Masonry,10,483865.0,2000,Urban,6.0,False,True,0.0,17.9,19.0,507092.0,0.168,8.3,47.0,8.1,87.0,34.7,Good,7.0,Moderate,53,0.0,False,Moderate,1558.89,1,2631.41
WA,2002,2429.0,1,649.0,Masonry,10,284760.0,1000,Suburban,4.0,True,True,1.7,29.5,17.0,245541.0,0.641,36.9,62.6,6.9,91.0,16.4,Good,1.0,Moderate,24,39219.0,False,Low,587.14,0,0.0
MA,1985,1293.0,0,700.0,Frame,7,174302.0,2000,Urban,9.0,True,True,6.9,6.5,69.0,163660.0,0.064,61.5,69.0,4.8,77.0,32.8,Poor,2.0,Low,41,10642.0,True,Low,776.74,0,0.0
GA,2020,2290.0,0,710.0,Masonry,10,396816.0,2000,Rural,11.0,True,True,10.3,19.5,39.0,370408.0,0.234,35.0,63.3,0.0,75.0,21.9,Poor,3.0,Low,6,26408.0,False,Low,928.58,0,0.0
WA,2019,2219.0,0,662.0,Frame,1,662752.0,1000,Suburban,40.0,True,True,25.0,39.2,59.0,614766.0,0.538,34.1,56.2,38.6,56.0,13.9,Fair,0.0,Low,7,47986.0,False,Very High,6521.55,4,38971.08
OK,1954,2876.0,0,704.0,Frame,5,675818.0,1000,Rural,14.0,True,True,10.5,10.7,66.0,746464.0,1.013,82.6,71.1,0.0,68.0,11.7,Good,2.0,High,72,0.0,False,High,2140.27,1,2066.05
TX,1958,2782.0,0,700.0,Frame,4,500435.0,1000,Urban,30.0,True,False,23.3,14.8,38.0,567828.0,0.855,75.9,55.4,16.5,83.0,21.5,Fair,5.0,Moderate,68,0.0,False,Very High,3608.4,1,3010.54
TX,1951,2537.0,0,727.0,Fire Resistive,10,303524.0,1000,Urban,34.0,False,True,20.7,18.4,112.0,307445.0,0.141,21.0,29.2,11.1,49.0,2.9,Good,6.0,Low,75,0.0,False,High,3038.98,0,0.0
NY,2008,1060.0,0,751.0,Frame,8,227444.0,2000,Rural,7.0,False,True,3.5,22.0,7.0,204613.0,1.324,21.7,85.1,2.7,81.0,7.3,Poor,1.0,Low,18,22831.0,False,Low,486.15,0,0.0
MA,1966,1746.0,0,700.0,Frame,4,588530.0,500,Suburban,26.0,False,True,20.8,13.1,24.0,512011.0,2.181,68.5,39.6,3.3,76.0,1.2,Good,0.0,Moderate,60,76519.0,True,High,2659.34,1,1988.72
TX,2003,2000.0,1,630.0,Fire Resistive,3,844182.0,2000,Urban,11.0,True,False,9.2,29.5,22.0,893575.0,0.02,64.5,54.0,23.4,87.0,26.0,Fair,9.0,Low,23,0.0,False,Very High,3695.18,0,0.0
WA,1974,2012.0,0,703.0,Masonry,9,497149.0,500,Urban,40.0,False,True,20.7,38.9,15.0,430500.0,0.02,54.1,75.2,7.5,70.0,17.1,Good,0.0,Low,52,66649.0,False,Very High,4174.34,2,15693.61
LA,1972,2292.0,1,697.0,Masonry,9,1004438.0,1000,Suburban,13.0,True,True,6.9,24.2,51.0,1046562.0,0.02,37.9,12.6,5.8,88.0,12.9,Poor,1.0,High,54,0.0,False,Moderate,1580.1,0,0.0
FL,1994,3014.0,0,787.0,Frame,6,664651.0,2000,Suburban,23.0,True,False,17.2,6.6,12.0,641671.0,0.153,42.2,52.9,16.1,67.0,12.5,Good,1.0,Low,32,22980.0,False,High,2488.66,1,5541.09
